offerid,floor,furnitured,price,buildingtype,area,rooms,rent,address,latitude,longitude
922119141,5,True,2300,blok,27.0,1,330.0,"ul. Świerzawska, Poznań",52.4029635,16.8610345
922113497,3,True,2990,kamienica,34.0,1,430.0,"ul. Matejki 51, Poznań",52.39894719999999,16.9002382
922109043,2,True,2200,kamienica,68.0,3,1.0,"ul. Głogowska 128, Poznań",52.388971,16.892499
922107774,1,True,2200,blok,53.0,2,526.0,"ul. Szamotulska, Poznań",52.4103335,16.8834461
922103379,2,True,10000,apartamentowiec,187.0,4,5000.0,"City Park, Poznań",52.4003594,16.8935124
922102139,2,True,2800,apartamentowiec,47.0,2,1028.0,"ul. Wyspiańskiego, Poznań",52.3989199,16.8960473
922101305,4,True,1600,blok,27.0,1,567.85,"ul. św. Wawrzyńca 29, Poznań",52.4192996,16.8982013
922100318,1,True,2300,blok,43.0,2,653.0,"ul. Szczepanowskiego, Poznań",52.4185566,16.8975215
922098394,2,True,2950,apartamentowiec,59.0,2,1150.0,"Grunwald, Poznań",52.3955242,16.8627322
922093206,3,True,2400,blok,63.0,3,600.0,"Os. Pod lipami, Winogrady, Poznań",52.4296012,16.9453926
812882114,0,True,1600,kamienica,45.0,1,1.0,"ul. Wierzbięcice, Poznań",52.3961918,16.921311
922082467,3,True,2500,pozostale,63.4,3,800.0,"ul. Bednarska 6, 60-571 Poznań",52.4131779,16.8891547
625645642,2,True,2000,blok,40.0,2,400.0,"os. Bajkowe, Poznań",52.4112352,16.8333169
894051825,0,True,2500,kamienica,61.0,3,450.0,"dzielnica Wilda, Poznań",52.3840856,16.9176014
922073091,4,True,3500,blok,38.0,2,430.0,"ul. Bożnicza 1, Poznań",52.411887,16.9349822
840650742,4,True,1500,blok,29.0,1,550.0,"ul. Szczepanowskiego 15, Poznań",52.41743049999999,16.8971198
914683191,1,True,1700,blok,35.0,1,500.0,"ul. Mścibora 4, Poznań",52.4102472,17.0240205
891563982,0,True,1800,kamienica,31.0,1,540.0,"ul. Pamiątkowa 11, Wilda, Poznań",52.3869482,16.9149647
922066863,3,True,2150,blok,35.0,1,300.0,"ul. Wilczak, Poznań",52.430942,16.9521113
910739900,4,True,1999,apartamentowiec,27.2,1,460.0,"ul. Robocza, Poznań",52.3924379,16.913875
922066160,4,True,1800,apartamentowiec,36.0,1,640.0,"centrum Garbary, Poznań",52.408363,16.9380651
922062606,5,True,3400,pozostale,40.3,2,520.0,"ul. Świerzawska 11, Poznań",52.4023929,16.8611109
735689184,,True,1900,blok,40.0,2,800.0,"Osiedle Bohaterów II Wojny Światowej 35, Poznań",52.3828602,16.9524022
914006605,2,True,2950,apartamentowiec,60.0,3,700.0,"ul. Towarowa 41, Poznań",52.40448,16.9163272
630261084,11,True,2600,apartamentowiec,40.0,1,420.0,"Tarasy Warty, Poznań",52.39773690000001,16.949522
922061071,5,False,1500,blok,48.0,2,650.0,"pl. Wielkopolski, Centrum, Poznań",52.4093634,16.9317991
554646738,3,True,3000,kamienica,70.0,3,450.0,"Poznań, ul. Hutnicza",52.3778861,16.9100688
922053193,3,True,3000,apartamentowiec,56.0,3,850.0,"ul. Wojciechowskiego 19/4, Poznań",52.4456849,16.9138535
908363222,1,False,1300,kamienica,16.0,1,,"Poznań, ulica Jarochowskiego, ŁAZARZ",52.3913229,16.8904848
922049770,2,True,2700,kamienica,43.0,2,800.0,"Poznań, ul. Libelta 26",52.4120597,16.9199419
922049028,3,True,2400,blok,66.0,3,,"Ulica Gnieźnieńska 10, Poznań",52.4228856,16.9793393
922046600,2,True,1600,kamienica,44.0,2,1000.0,"Chwaliszewo, Poznań",52.4088456,16.9433703
922045886,0,True,1470,kamienica,25.0,1,440.0,"Ul. Dąbrowskiego 56, Poznań",52.412721,16.902603
922042631,2,True,1890,blok,50.0,2,1040.0,"os. B. Chrobrego 41, Poznań",52.448906,16.9139023
922038807,1,True,1590,kamienica,43.0,2,480.0,"Poznańska Wilda, Poznań",52.3840856,16.9176014
922037733,10,True,1750,blok,32.0,1,570.0,"Zwycięstwa 19, Poznań",52.4418055,16.9272434
